time,output_power,wind_speed,temperature,pressure
2010-01-15 14:00:00+01:00,325887.5419462473,1.0459,264.83,101272.0
2010-01-15 15:00:00+01:00,173191.52367112465,1.05124,264.55,101329.0
2010-01-15 16:00:00+01:00,287980.91020128096,1.0748,264.11,101399.0
2010-01-15 17:00:00+01:00,171315.35116147902,1.20184,263.75,101459.0
2010-01-15 18:00:00+01:00,381127.2519339587,1.39656,263.45,101504.0
2010-01-15 19:00:00+01:00,269819.43145071075,1.49932,263.31,101544.0
2010-01-15 20:00:00+01:00,346048.1914326974,1.58997,263.17,101558.0
2010-01-15 21:00:00+01:00,431842.64578878577,1.6504599999999998,263.11,101566.0
2010-01-15 22:00:00+01:00,236151.02345569275,1.59936,263.17,101580.0
2010-01-15 23:00:00+01:00,415400.87199465506,1.53932,263.38,101589.0
2010-01-16 00:00:00+01:00,311358.4760949636,1.53047,263.84,101588.0
2010-01-16 01:00:00+01:00,418490.9705074072,1.53305,264.36,101581.0
2010-01-16 02:00:00+01:00,235217.825216704,1.6646599999999998,264.95,101573.0
2010-01-16 03:00:00+01:00,476167.6204070258,1.91027,265.83,101557.0
2010-01-16 04:00:00+01:00,444677.07860586775,2.1239,266.56,101528.0
2010-01-16 05:00:00+01:00,505542.1697526245,2.47515,267.15,101483.0
2010-01-16 06:00:00+01:00,655437.7793930348,2.8645,267.35,101423.0
2010-01-16 07:00:00+01:00,859536.035812411,3.04015,267.43,101363.0
2010-01-16 08:00:00+01:00,983854.3082509668,2.87881,267.3,101344.0
2010-01-16 09:00:00+01:00,619635.5547571811,2.8760000000000003,267.64,101300.0
2010-01-16 10:00:00+01:00,644597.7781993421,2.81022,267.45,101236.0
2010-01-16 11:00:00+01:00,1167914.4688136852,3.30237,267.25,101134.0
2010-01-16 12:00:00+01:00,1063708.9486989852,3.82982,266.78,100972.0
2010-01-16 13:00:00+01:00,991155.9356770398,3.34486,266.48,100910.0
2010-01-16 14:00:00+01:00,1068214.7776442277,3.63437,265.99,100849.0
2010-01-16 15:00:00+01:00,1257392.2984071728,3.92589,265.3,100800.0
2010-01-16 16:00:00+01:00,1525785.106810297,4.5280000000000005,264.55,100718.0
2010-01-16 17:00:00+01:00,1864475.5911249327,4.16639,263.97,100649.0
2010-01-16 18:00:00+01:00,1617267.1089302385,3.99499,263.46,100617.0
2010-01-16 19:00:00+01:00,1455079.3516228828,4.2064,263.44,100518.0
2010-01-16 20:00:00+01:00,1687662.8005501353,3.91815,263.69,100424.0
2010-01-16 21:00:00+01:00,1512028.5377474956,3.8743,264.12,100322.0
2010-01-16 22:00:00+01:00,1480757.7067080894,3.85719,264.56,100249.0
2010-01-16 23:00:00+01:00,1458142.5644617197,3.8125,265.03,100169.0
2010-01-17 00:00:00+01:00,1458705.716492566,3.59045,265.75,100113.0
2010-01-17 01:00:00+01:00,991830.8076333044,3.23403,266.73,100097.0
2010-01-17 02:00:00+01:00,1248642.2446986195,3.22512,267.39,100071.0
2010-01-17 03:00:00+01:00,1062777.7619215369,3.45795,268.15,99998.5
2010-01-17 04:00:00+01:00,873653.5306306679,3.27564,269.19,99929.6
2010-01-17 05:00:00+01:00,968727.6702926456,3.64143,270.21,99845.4
2010-01-17 06:00:00+01:00,1393033.854313143,4.20541,271.34,99758.6
2010-01-17 07:00:00+01:00,1488587.318528256,3.88459,271.85,99700.3
2010-01-17 08:00:00+01:00,1430779.3368902304,3.5870900000000003,272.22,99674.2
2010-01-17 09:00:00+01:00,833191.4016027369,3.21077,272.82,99665.3
2010-01-17 10:00:00+01:00,834379.5015815108,3.1572,273.51,99679.6
2010-01-17 11:00:00+01:00,1042557.6138084908,3.61764,273.77,99728.9
2010-01-17 12:00:00+01:00,1506350.6919979902,4.20343,273.83,99810.9
2010-01-17 13:00:00+01:00,1875435.170719036,4.65766,273.79,99918.2
2010-01-17 14:00:00+01:00,1820716.9249406843,4.3672,273.75,100044.0
2010-01-17 15:00:00+01:00,1568844.9263604498,4.46257,273.77,100145.0
2010-01-17 16:00:00+01:00,1836403.403977504,4.5338400000000005,273.73,100232.0
2010-01-17 17:00:00+01:00,2271890.900341544,4.6980900000000005,273.71,100320.0
2010-01-17 18:00:00+01:00,2472993.6735783783,4.81,273.68,100414.0
2010-01-17 19:00:00+01:00,2230048.6063774084,4.95475,273.64,100504.0
2010-01-17 20:00:00+01:00,2152206.4940327457,5.19463,273.63,100585.0
2010-01-17 21:00:00+01:00,2382790.190535265,5.49051,273.65,100662.0
2010-01-17 22:00:00+01:00,3236105.7991801533,5.64877,273.66,100725.0
2010-01-17 23:00:00+01:00,2558912.8755469425,5.61386,273.69,100790.0
2010-01-18 00:00:00+01:00,2122349.263833311,5.34364,273.68,100852.0
2010-01-18 01:00:00+01:00,2277504.706827779,5.04545,273.65,100912.0
2010-01-18 02:00:00+01:00,2003726.3014607504,4.73729,273.63,100970.0
2010-01-18 03:00:00+01:00,2122353.501200938,4.47824,273.61,101025.0
2010-01-18 04:00:00+01:00,1452392.4512011076,4.33678,273.59,101069.0
2010-01-18 05:00:00+01:00,1425827.2672376188,4.30855,273.57,101104.0
2010-01-18 06:00:00+01:00,1708552.1988615112,4.29841,273.31,101136.0
2010-01-18 07:00:00+01:00,1277503.894412284,4.18766,273.15,101168.0
2010-01-18 08:00:00+01:00,1613456.324502697,4.0562,273.39,101179.0
2010-01-18 09:00:00+01:00,1531830.051167701,4.06378,273.49,101173.0
2010-01-18 10:00:00+01:00,1439330.5275788582,3.99534,273.5,101168.0
2010-01-18 11:00:00+01:00,1622877.5532937932,3.81052,273.52,101165.0
2010-01-18 12:00:00+01:00,1239036.8061203542,3.5723199999999995,273.54,101163.0
2010-01-18 13:00:00+01:00,1184125.051822797,3.3601300000000003,273.55,101167.0
2010-01-18 14:00:00+01:00,1120462.5011340408,3.3414300000000003,273.56,101182.0
2010-01-18 15:00:00+01:00,1029660.2604887348,3.25212,273.56,101203.0
2010-01-18 16:00:00+01:00,703000.0963208828,3.14971,273.31,101245.0
2010-01-18 17:00:00+01:00,1147512.4527005523,3.04678,273.17,101280.0
2010-01-18 18:00:00+01:00,1022294.2511960416,2.96283,273.04,101304.0
2010-01-18 19:00:00+01:00,787942.4552798065,2.9062900000000003,272.94,101316.0
2010-01-18 20:00:00+01:00,786717.3260458986,2.89319,272.81,101313.0
2010-01-18 21:00:00+01:00,833443.7913914041,2.9096,272.71,101288.0
2010-01-18 22:00:00+01:00,932863.6289215214,2.92453,272.65,101260.0
2010-01-18 23:00:00+01:00,606473.405556084,2.89378,272.61,101241.0
2010-01-19 00:00:00+01:00,741126.8765186641,2.84453,272.64,101231.0
2010-01-19 01:00:00+01:00,867579.3016711286,2.80408,272.68,101229.0
2010-01-19 02:00:00+01:00,811773.1603728661,2.81056,272.73,101222.0
2010-01-19 03:00:00+01:00,864136.3378300885,2.82883,272.76,101194.0
2010-01-19 04:00:00+01:00,984827.5154277908,2.81427,272.78,101150.0
2010-01-19 05:00:00+01:00,722813.8581926998,2.7703900000000004,272.79,101102.0
2010-01-19 06:00:00+01:00,943308.9040440036,2.69923,272.81,101054.0
2010-01-19 07:00:00+01:00,885621.4977469118,2.56317,272.85,101004.0
2010-01-19 08:00:00+01:00,765811.5730321552,2.35189,272.96,100953.0
2010-01-19 09:00:00+01:00,488355.3466040489,2.1257200000000003,273.23,100908.0
2010-01-19 10:00:00+01:00,544942.649733132,1.85404,273.33,100891.0
2010-01-19 11:00:00+01:00,250590.5616251341,1.62363,273.39,100884.0
2010-01-19 12:00:00+01:00,336353.06764429336,1.44663,273.41,100882.0
2010-01-19 13:00:00+01:00,254821.72756298864,1.33006,273.4,100884.0
2010-01-19 14:00:00+01:00,169105.50143426118,1.19528,273.41,100895.0
2010-01-19 15:00:00+01:00,162367.2809108081,1.04389,273.41,100893.0
2010-01-19 16:00:00+01:00,104642.83516809807,0.915301,273.4,100874.0
2010-01-19 17:00:00+01:00,199753.15776577574,0.826393,273.37,100856.0
2010-01-19 18:00:00+01:00,125346.44236699087,0.8227200000000001,273.35,100844.0
2010-01-19 19:00:00+01:00,202278.39017029124,0.90613,273.3,100836.0
2010-01-19 20:00:00+01:00,176227.30975115157,0.974917,273.25,100822.0
2010-01-19 21:00:00+01:00,296613.5127327685,1.01245,273.2,100807.0
2010-01-19 22:00:00+01:00,160594.60933032152,1.11068,273.14,100783.0
2010-01-19 23:00:00+01:00,264800.4041272774,1.27882,273.09,100763.0
2010-01-20 00:00:00+01:00,402903.9891941985,1.42539,273.05,100747.0
2010-01-20 01:00:00+01:00,206278.13591324023,1.5017,273.04,100742.0
2010-01-20 02:00:00+01:00,194221.2187313784,1.54518,273.04,100729.0
2010-01-20 03:00:00+01:00,308306.2009237018,1.57852,273.04,100705.0
2010-01-20 04:00:00+01:00,397730.11696852156,1.68595,272.98,100675.0
2010-01-20 05:00:00+01:00,507820.24281451065,1.90787,272.76,100646.0
2010-01-20 06:00:00+01:00,471497.9227115401,2.10232,272.56,100630.0
2010-01-20 07:00:00+01:00,415558.40399094095,2.32579,272.41,100621.0
2010-01-20 08:00:00+01:00,727482.4727151663,2.76796,272.29,100613.0
2010-01-20 09:00:00+01:00,774405.6312625008,3.26965,272.2,100584.0
2010-01-20 10:00:00+01:00,1175028.101852153,3.30358,271.91,100558.0
2010-01-20 11:00:00+01:00,870699.215542725,3.1261,271.74,100548.0
2010-01-20 12:00:00+01:00,909492.1170911369,3.04656,271.47,100549.0
2010-01-20 13:00:00+01:00,1105734.6558604045,3.19679,270.89,100562.0
2010-01-20 14:00:00+01:00,1028545.3354475172,3.41622,269.97,100593.0
2010-01-20 15:00:00+01:00,1157961.0818281085,3.50667,268.82,100624.0
2010-01-20 16:00:00+01:00,1049758.428442642,3.56599,267.59,100668.0
2010-01-20 17:00:00+01:00,1110726.8282344602,3.63112,266.63,100697.0
2010-01-20 18:00:00+01:00,1396059.135789661,3.66189,265.88,100714.0
2010-01-20 19:00:00+01:00,1522300.76738777,3.59051,265.44,100732.0
2010-01-20 20:00:00+01:00,1298319.4532436098,3.44357,265.36,100742.0
2010-01-20 21:00:00+01:00,1341047.7334285015,3.31102,265.29,100760.0
2010-01-20 22:00:00+01:00,926752.1486898636,3.25664,264.91,100798.0
2010-01-20 23:00:00+01:00,1092703.4015814974,3.0184900000000003,264.48,100851.0
2010-01-21 00:00:00+01:00,897502.1664499214,2.7440900000000004,264.01,100905.0
2010-01-21 01:00:00+01:00,745054.5026593484,2.57872,263.53,100949.0
2010-01-21 02:00:00+01:00,671760.7221009339,2.4554400000000003,262.98,100988.0
2010-01-21 03:00:00+01:00,500940.6205022285,2.28275,262.52,101025.0
2010-01-21 04:00:00+01:00,544243.3168237492,2.0815200000000003,262.19,101053.0
2010-01-21 05:00:00+01:00,566541.3627181456,1.88718,261.99,101084.0
2010-01-21 06:00:00+01:00,520867.0148408633,1.74865,261.87,101110.0
2010-01-21 07:00:00+01:00,331657.31106844905,1.47433,261.94,101147.0
2010-01-21 08:00:00+01:00,156080.073875612,1.31423,262.18,101172.0
2010-01-21 09:00:00+01:00,341710.5536100643,1.16747,262.96,101193.0
2010-01-21 10:00:00+01:00,122058.0315081374,1.04706,264.16,101197.0
2010-01-21 11:00:00+01:00,319382.2166923749,1.33491,265.41,101198.0
2010-01-21 12:00:00+01:00,372079.74404222454,1.53423,266.67,101202.0
2010-01-21 13:00:00+01:00,311850.8734914621,1.49559,267.34,101225.0
2010-01-21 14:00:00+01:00,377100.1509695647,1.4469299999999998,267.5,101271.0
2010-01-21 15:00:00+01:00,165293.84019772286,1.23475,267.38,101302.0
2010-01-21 16:00:00+01:00,294343.92188550346,1.33461,266.95,101338.0
2010-01-21 17:00:00+01:00,315906.65899904724,1.40554,266.62,101370.0
2010-01-21 18:00:00+01:00,274164.8827344113,1.27323,266.4,101406.0
2010-01-21 19:00:00+01:00,147497.96147139205,1.1146200000000002,266.32,101431.0
2010-01-21 20:00:00+01:00,173955.41186064307,1.08328,266.24,101431.0
2010-01-21 21:00:00+01:00,343644.7223957989,1.1289,266.22,101435.0
2010-01-21 22:00:00+01:00,244326.95259255,1.03728,266.23,101453.0
2010-01-21 23:00:00+01:00,208416.07085152066,0.948714,266.17,101476.0
2010-01-22 00:00:00+01:00,167381.82128634994,1.11259,266.11,101505.0
2010-01-22 01:00:00+01:00,268598.6530211813,1.40861,266.05,101533.0
2010-01-22 02:00:00+01:00,361578.89412982593,1.56496,266.03,101571.0
2010-01-22 03:00:00+01:00,237708.50015958113,1.60853,265.91,101595.0
2010-01-22 04:00:00+01:00,350180.6817091216,1.71862,265.65,101601.0
2010-01-22 05:00:00+01:00,568421.9127004112,1.82487,265.46,101605.0
2010-01-22 06:00:00+01:00,614372.5385849653,1.91223,265.3,101618.0
2010-01-22 07:00:00+01:00,353588.7933460971,1.95899,265.24,101639.0
2010-01-22 08:00:00+01:00,486664.79619827383,1.96158,265.03,101632.0
2010-01-22 09:00:00+01:00,474839.1123732947,1.98252,265.23,101623.0
2010-01-22 10:00:00+01:00,590332.3824051013,2.32254,265.68,101632.0
2010-01-22 11:00:00+01:00,492095.0320401733,2.36271,266.24,101638.0
2010-01-22 12:00:00+01:00,635407.996553425,2.54578,266.84,101638.0
2010-01-22 13:00:00+01:00,718037.5392512751,2.78028,267.05,101637.0
2010-01-22 14:00:00+01:00,924246.9312842732,2.76955,266.85,101667.0
2010-01-22 15:00:00+01:00,691647.7784949808,2.6863,266.35,101707.0
2010-01-22 16:00:00+01:00,661367.2889302496,2.6907400000000004,265.23,101733.0
2010-01-22 17:00:00+01:00,795701.9644584495,2.48426,264.43,101749.0
2010-01-22 18:00:00+01:00,417004.5899788823,2.2736,263.86,101761.0
2010-01-22 19:00:00+01:00,405868.9041963911,2.32725,263.45,101772.0
2010-01-22 20:00:00+01:00,566016.2552443161,2.41154,263.06,101758.0
2010-01-22 21:00:00+01:00,793014.8412431378,2.39702,262.62,101733.0
2010-01-22 22:00:00+01:00,484401.5606095389,2.3477,262.2,101703.0
2010-01-22 23:00:00+01:00,761739.4536128662,2.29508,261.83,101689.0
2010-01-23 00:00:00+01:00,575590.6509055907,2.2576400000000003,261.53,101694.0
2010-01-23 01:00:00+01:00,710087.5877664303,2.33047,261.27,101690.0
2010-01-23 02:00:00+01:00,440431.59920550534,2.31905,261.12,101670.0
2010-01-23 03:00:00+01:00,652791.5082364801,2.07269,261.0,101632.0
2010-01-23 04:00:00+01:00,425908.30318521697,1.62173,260.87,101598.0
2010-01-23 05:00:00+01:00,392910.56830750295,1.46517,260.7,101577.0
2010-01-23 06:00:00+01:00,394677.22020829713,1.7413299999999998,260.52,101543.0
2010-01-23 07:00:00+01:00,309058.4631507043,1.89474,260.38,101505.0
2010-01-23 08:00:00+01:00,378529.4610083021,1.99013,260.41,101468.0
2010-01-23 09:00:00+01:00,395128.03719613655,2.13619,260.82,101438.0
2010-01-23 10:00:00+01:00,227157.52510538022,1.4889,261.55,101444.0
2010-01-23 11:00:00+01:00,265663.48173976986,1.14962,262.31,101463.0
2010-01-23 12:00:00+01:00,299647.0684823345,1.83249,262.85,101439.0
2010-01-23 13:00:00+01:00,364794.07381389494,2.04399,263.25,101432.0
2010-01-23 14:00:00+01:00,837641.0020945603,2.54823,263.1,101412.0
2010-01-23 15:00:00+01:00,622549.45908325,2.18978,262.63,101414.0
2010-01-23 16:00:00+01:00,695649.6700629012,2.39266,261.93,101405.0
2010-01-23 17:00:00+01:00,659521.0865648785,2.63668,261.41,101398.0
2010-01-23 18:00:00+01:00,935244.45119231,2.6322,261.01,101416.0
2010-01-23 19:00:00+01:00,586274.427579968,2.69361,260.64,101426.0
2010-01-23 20:00:00+01:00,865939.316386073,2.69018,260.36,101436.0
2010-01-23 21:00:00+01:00,899660.159540568,2.7604900000000003,260.16,101435.0
2010-01-23 22:00:00+01:00,661339.0700287563,2.46206,260.14,101460.0
2010-01-23 23:00:00+01:00,552240.3120578147,2.6433,260.24,101474.0
2010-01-24 00:00:00+01:00,786873.680579201,2.7238900000000004,260.2,101476.0
2010-01-24 01:00:00+01:00,732509.5283977998,2.54506,260.35,101485.0
2010-01-24 02:00:00+01:00,527978.4473306963,2.57194,260.38,101470.0
2010-01-24 03:00:00+01:00,808252.2871327754,2.41552,260.5,101448.0
2010-01-24 04:00:00+01:00,708599.1171364926,2.57677,260.64,101434.0
2010-01-24 05:00:00+01:00,669685.502003354,2.73787,260.72,101428.0
2010-01-24 06:00:00+01:00,1000143.312797612,2.82975,260.89,101430.0
2010-01-24 07:00:00+01:00,685679.218269974,3.0211900000000003,261.07,101419.0
2010-01-24 08:00:00+01:00,728425.443298948,3.12371,261.49,101412.0
2010-01-24 09:00:00+01:00,1330336.1732902895,3.30769,262.36,101422.0
2010-01-24 10:00:00+01:00,1366503.9777242376,3.38626,263.55,101428.0
2010-01-24 11:00:00+01:00,1299741.398838472,3.4355900000000004,264.79,101435.0
2010-01-24 12:00:00+01:00,1377549.4503192538,3.5890800000000005,265.73,101446.0
2010-01-24 13:00:00+01:00,1246638.6055762314,3.71356,266.29,101460.0
2010-01-24 14:00:00+01:00,1626245.5131594988,3.82406,266.48,101487.0
2010-01-24 15:00:00+01:00,1867816.0832743254,4.03105,266.24,101495.0
2010-01-24 16:00:00+01:00,1812105.977751959,4.31909,265.66,101494.0
2010-01-24 17:00:00+01:00,1553068.5707604066,4.56257,265.22,101494.0
2010-01-24 18:00:00+01:00,2120573.608819386,4.65848,264.89,101492.0
2010-01-24 19:00:00+01:00,2013827.664467352,4.4522900000000005,264.81,101510.0
2010-01-24 20:00:00+01:00,1607968.7512320376,4.48309,264.8,101513.0
2010-01-24 21:00:00+01:00,1810238.5939454515,4.4477,264.79,101525.0
2010-01-24 22:00:00+01:00,1828273.7984199082,4.51872,264.46,101524.0
2010-01-24 23:00:00+01:00,2232587.4771500733,4.53495,264.57,101514.0
2010-01-25 00:00:00+01:00,2192805.002340656,4.53357,264.66,101503.0
2010-01-25 01:00:00+01:00,1793948.6182544462,4.556769999999998,264.8,101489.0
2010-01-25 02:00:00+01:00,2325306.0219828133,4.5251800000000015,264.6,101488.0
2010-01-25 03:00:00+01:00,2006629.6116249056,4.58991,264.33,101497.0
2010-01-25 04:00:00+01:00,1722611.4360837932,4.72167,264.07,101523.0
2010-01-25 05:00:00+01:00,2043806.9583809169,4.70383,263.84,101536.0
2010-01-25 06:00:00+01:00,2034845.88971448,4.55196,263.62,101542.0
2010-01-25 07:00:00+01:00,1932219.7398549758,4.42937,263.41,101553.0
2010-01-25 08:00:00+01:00,1534274.318178409,4.42962,263.45,101578.0
2010-01-25 09:00:00+01:00,2032272.817443081,4.47938,263.86,101608.0
2010-01-25 10:00:00+01:00,2119642.336523286,4.7396400000000005,264.48,101621.0
2010-01-25 11:00:00+01:00,1945482.379650852,4.4508199999999984,265.31,101626.0
2010-01-25 12:00:00+01:00,2099810.9901635707,4.30665,266.21,101634.0
2010-01-25 13:00:00+01:00,1785436.1272639132,4.51641,266.46,101660.0
2010-01-25 14:00:00+01:00,1977454.7697396488,4.45412,266.4,101717.0
2010-01-25 15:00:00+01:00,1411192.2923208682,4.38015,266.05,101776.0
2010-01-25 16:00:00+01:00,1532053.192097878,4.20881,265.56,101840.0
2010-01-25 17:00:00+01:00,1534868.4023439125,3.93685,265.01,101895.0
2010-01-25 18:00:00+01:00,1604675.556536092,3.81697,264.67,101947.0
2010-01-25 19:00:00+01:00,1149037.3426848021,3.87807,264.45,102011.0
2010-01-25 20:00:00+01:00,1121287.1654411487,3.84528,264.24,102028.0
2010-01-25 21:00:00+01:00,1449669.9663975844,3.73813,263.94,102051.0
2010-01-25 22:00:00+01:00,1053523.980153817,3.71395,263.48,102084.0
2010-01-25 23:00:00+01:00,1317517.9138802723,3.53933,262.81,102115.0
2010-01-26 00:00:00+01:00,1215714.9496361031,3.3564800000000004,261.77,102144.0
2010-01-26 01:00:00+01:00,1126496.868706375,3.18552,260.84,102183.0
2010-01-26 02:00:00+01:00,930381.5925453034,3.12071,260.09,102244.0
2010-01-26 03:00:00+01:00,1216214.1281699385,3.16508,259.39,102301.0
2010-01-26 04:00:00+01:00,845850.2866013412,3.18487,258.72,102357.0
2010-01-26 05:00:00+01:00,1179978.0503991237,3.1268700000000003,258.09,102401.0
2010-01-26 06:00:00+01:00,1090359.9295365638,3.05898,257.51,102440.0
2010-01-26 07:00:00+01:00,655387.9022901152,2.9187,256.99,102481.0
2010-01-26 08:00:00+01:00,618950.1528565567,2.64401,256.74,102516.0
2010-01-26 09:00:00+01:00,750976.6582329689,2.46008,256.96,102547.0
2010-01-26 10:00:00+01:00,668608.5956445483,2.38433,257.53,102576.0
2010-01-26 11:00:00+01:00,547008.3367900178,2.38968,258.26,102599.0
2010-01-26 12:00:00+01:00,514465.86315484927,2.38044,258.89,102619.0
2010-01-26 13:00:00+01:00,516276.73224032344,2.38645,259.17,102627.0
2010-01-26 14:00:00+01:00,841660.6072285139,2.4436400000000003,259.01,102665.0
2010-01-26 15:00:00+01:00,524589.6319487296,2.28282,258.47,102667.0
2010-01-26 16:00:00+01:00,638147.8404956714,1.97673,257.75,102678.0
2010-01-26 17:00:00+01:00,378729.1506269557,1.73521,257.2,102689.0
2010-01-26 18:00:00+01:00,486579.43619408173,1.52574,256.82,102681.0
2010-01-26 19:00:00+01:00,400839.4283698467,1.38537,256.53,102670.0
2010-01-26 20:00:00+01:00,324896.4606522573,1.13795,256.39,102652.0
2010-01-26 21:00:00+01:00,293054.31150592986,1.20644,256.18,102660.0
2010-01-26 22:00:00+01:00,287811.3153600304,0.946326,256.1,102652.0
2010-01-26 23:00:00+01:00,131305.9943539332,0.908885,256.38,102593.0
2010-01-27 00:00:00+01:00,229908.05023109465,1.36914,256.24,102582.0
2010-01-27 01:00:00+01:00,392028.1332719576,1.5313,256.02,102534.0
2010-01-27 02:00:00+01:00,283178.5468988733,1.54976,255.87,102478.0
2010-01-27 03:00:00+01:00,335984.66855703376,1.6922400000000002,256.18,102391.0
2010-01-27 04:00:00+01:00,363687.0070444999,1.7502400000000002,256.46,102262.0
2010-01-27 05:00:00+01:00,370537.78535354044,1.81103,257.04,102156.0
2010-01-27 06:00:00+01:00,333237.5222777665,2.01411,257.57,102044.0
2010-01-27 07:00:00+01:00,432924.27845680725,2.29854,258.06,101909.0
2010-01-27 08:00:00+01:00,563219.8074549357,2.6579,258.75,101711.0
2010-01-27 09:00:00+01:00,806843.2602836482,2.88765,260.0,101542.0
2010-01-27 10:00:00+01:00,1209518.384684562,3.10929,261.56,101383.0
2010-01-27 11:00:00+01:00,974754.6480703593,3.40362,263.13,101230.0
2010-01-27 12:00:00+01:00,1095979.227047828,3.61962,264.41,101063.0
2010-01-27 13:00:00+01:00,1800595.797437986,4.23507,265.29,100913.0
2010-01-27 14:00:00+01:00,2451465.0957699465,5.41365,265.85,100647.0
2010-01-27 15:00:00+01:00,3363248.3632918927,6.05782,266.37,100389.0
2010-01-27 16:00:00+01:00,3489959.7938621724,6.2288,266.78,100175.0
2010-01-27 17:00:00+01:00,5786601.434425819,7.79502,266.91,99896.9
2010-01-27 18:00:00+01:00,6661564.450006497,9.05534,266.75,99598.7
2010-01-27 19:00:00+01:00,6783164.585557135,9.41492,266.75,99345.5
2010-01-27 20:00:00+01:00,6800717.168235924,10.0365,267.23,99153.4
2010-01-27 21:00:00+01:00,6880377.675603568,9.62243,268.03,99059.6
2010-01-27 22:00:00+01:00,6516740.600698083,8.700619999999999,268.66,98994.9
2010-01-27 23:00:00+01:00,6714612.045320616,9.04561,269.07,98943.1
2010-01-28 00:00:00+01:00,5259422.346886328,8.16933,269.23,98874.4
2010-01-28 01:00:00+01:00,5674805.16684573,7.7678,269.51,98838.6
2010-01-28 02:00:00+01:00,4924563.729506869,7.09811,269.49,98819.7
2010-01-28 03:00:00+01:00,4317473.543756141,6.50306,269.93,98796.0
2010-01-28 04:00:00+01:00,3568093.694697924,6.29208,270.74,98747.0
2010-01-28 05:00:00+01:00,3386150.3360645324,5.96245,270.99,98685.7
2010-01-28 06:00:00+01:00,2746665.582915095,6.0290599999999985,271.29,98625.2
2010-01-28 07:00:00+01:00,4559887.493848894,6.88483,272.13,98589.5
2010-01-28 08:00:00+01:00,4157305.1032960494,6.94435,272.73,98600.8
2010-01-28 09:00:00+01:00,4599691.592415517,7.3403,272.8,98606.1
2010-01-28 10:00:00+01:00,3857517.4450327205,6.997210000000001,272.68,98578.1
2010-01-28 11:00:00+01:00,4971449.325799277,7.2682600000000015,272.96,98517.1
2010-01-28 12:00:00+01:00,5048986.172033625,7.41724,273.31,98475.2
2010-01-28 13:00:00+01:00,4553076.501434758,7.56549,273.11,98475.4
2010-01-28 14:00:00+01:00,5426497.4721830115,7.628889999999998,272.57,98498.2
2010-01-28 15:00:00+01:00,5088463.734992015,7.3582100000000015,272.01,98472.6
2010-01-28 16:00:00+01:00,4890771.414337906,7.37945,271.52,98452.9
2010-01-28 17:00:00+01:00,5311286.061303408,7.52768,271.34,98435.9
2010-01-28 18:00:00+01:00,4325762.101889847,7.4234399999999985,271.18,98413.2
2010-01-28 19:00:00+01:00,4832255.856088314,7.051660000000001,271.12,98367.4
2010-01-28 20:00:00+01:00,4015275.3570666793,6.69164,271.08,98321.1
2010-01-28 21:00:00+01:00,3637127.00551018,6.58863,271.14,98297.2
2010-01-28 22:00:00+01:00,3412197.292232989,6.42553,271.23,98285.9
2010-01-28 23:00:00+01:00,3571965.1266905437,5.90393,271.19,98270.0
2010-01-29 00:00:00+01:00,2046664.82659204,5.19795,271.05,98241.1
2010-01-29 01:00:00+01:00,1993546.9037950344,5.27825,271.02,98197.4
2010-01-29 02:00:00+01:00,3119027.5269561983,5.90522,271.08,98161.5
2010-01-29 03:00:00+01:00,2939827.8097840473,6.099080000000002,270.93,98139.1
2010-01-29 04:00:00+01:00,2938043.9417765965,5.64132,270.36,98103.8
2010-01-29 05:00:00+01:00,2355366.637251073,5.2060900000000006,269.49,98051.4
2010-01-29 06:00:00+01:00,1572328.2234270915,4.55052,269.22,97965.0
2010-01-29 07:00:00+01:00,2214934.19186831,4.79413,269.58,97859.1
2010-01-29 08:00:00+01:00,1986480.302105266,4.91404,270.18,97776.3
2010-01-29 09:00:00+01:00,1714847.115323353,4.94222,270.74,97690.8
2010-01-29 10:00:00+01:00,2610678.3814708376,5.3534,271.04,97558.5
2010-01-29 11:00:00+01:00,4091717.006153256,6.4189300000000005,271.53,97420.7
2010-01-29 12:00:00+01:00,4849477.044958599,7.27429,272.31,97285.7
2010-01-29 13:00:00+01:00,4647297.156590766,7.0507800000000005,272.73,97164.3
2010-01-29 14:00:00+01:00,4580060.289885724,7.0705100000000005,272.71,97041.6
2010-01-29 15:00:00+01:00,3453951.919821657,6.69227,272.42,96928.1
2010-01-29 16:00:00+01:00,2990716.2574919173,6.252280000000002,272.06,96842.9
2010-01-29 17:00:00+01:00,3000233.366485652,5.58058,271.9,96781.9
2010-01-29 18:00:00+01:00,2460003.8553614,4.94153,271.91,96693.8
2010-01-29 19:00:00+01:00,2121628.45475612,4.59381,272.05,96623.7
2010-01-29 20:00:00+01:00,2180738.1281455485,4.58482,272.19,96587.1
2010-01-29 21:00:00+01:00,2355065.0244300542,4.94851,272.31,96595.5
2010-01-29 22:00:00+01:00,3413138.2544077383,6.08524,272.18,96645.8
2010-01-29 23:00:00+01:00,4695062.1318537565,7.314960000000001,271.24,96745.8
2010-01-30 00:00:00+01:00,5312716.372382028,7.77168,270.01,96867.6
2010-01-30 01:00:00+01:00,5424881.332955863,7.741060000000001,268.92,96991.9
2010-01-30 02:00:00+01:00,4692451.247088487,7.37661,268.16,97128.6
2010-01-30 03:00:00+01:00,3655677.400417802,6.70443,267.64,97256.6
2010-01-30 04:00:00+01:00,2831657.5798018733,6.0844,267.23,97364.8
